id,weak_label,model_label,model_confidence,model_source,rule_label,rule_confidence,suggested_gold_label,needs_review,entity,answer_span,start,end,cue,text,source,notes
silver-00756,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,你使用上述药,你使用上述药,2,8,如果,如果你使用上述药物还不够理想的话，也可以换新其他药。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:295,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00757,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,也可以换新其他药,也可以换新其他药,17,25,如果,如果你使用上述药物还不够理想的话，也可以换新其他药。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:295,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00758,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,上述药物还不够理想的话,上述药物还不够理想的话,5,16,如果,如果你使用上述药物还不够理想的话，也可以换新其他药。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:295,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00759,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,不要随意换新药,不要随意换新药,33,40,则,对于前列腺炎严重患者来说，建议尽早就诊，根据医生的意见来尽早治疗，不要随意换新药物治疗，否则疗效适得其反，以上意见仅供参考。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:295,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00760,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,根据您的情况可能是前列腺炎,根据您的情况可能是前列腺炎,17,30,时,您好，勃起时间高于二分钟拥有早泄，根据您的情况可能是前列腺炎。,dialogue_weak:阳痿:answer:男科5-13000.csv:296,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00761,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,患前列腺炎,患前列腺炎,15,20,如果,你好，根据你所叙述的情况，如果患前列腺炎和前列腺增大的情况，需要有及时的采用药物实施治疗，不定期复检。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:304,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00762,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,需要有及时的采用药,需要有及时的采用药,30,39,如果,你好，根据你所叙述的情况，如果患前列腺炎和前列腺增大的情况，需要有及时的采用药物实施治疗，不定期复检。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:304,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00763,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,在主治医生指导下使用消炎药,在主治医生指导下使用消炎药,29,42,时,建议多留意仔细观察目前的情况，最好及时到医院实施仔细检查，在主治医生指导下使用消炎药物，同时可以口服普乐安片实施治疗，平时规律作息，不要加班，也是以清淡易补充为基础，多喝水增进分解代谢，不要憋尿。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:304,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00764,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,同时可以口服普乐安片,同时可以口服普乐安片,44,54,时,建议多留意仔细观察目前的情况，最好及时到医院实施仔细检查，在主治医生指导下使用消炎药物，同时可以口服普乐安片实施治疗，平时规律作息，不要加班，也是以清淡易补充为基础，多喝水增进分解代谢，不要憋尿。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:304,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00765,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,消炎药物,消炎药物,39,43,时,建议多留意仔细观察目前的情况，最好及时到医院实施仔细检查，在主治医生指导下使用消炎药物，同时可以口服普乐安片实施治疗，平时规律作息，不要加班，也是以清淡易补充为基础，多喝水增进分解代谢，不要憋尿。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:304,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00766,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,普乐安片实施治疗,普乐安片实施治疗,50,58,时,建议多留意仔细观察目前的情况，最好及时到医院实施仔细检查，在主治医生指导下使用消炎药物，同时可以口服普乐安片实施治疗，平时规律作息，不要加班，也是以清淡易补充为基础，多喝水增进分解代谢，不要憋尿。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:304,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00767,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,要认为自己是可以战胜病,要认为自己是可以战胜病,15,26,时,其实得了前列腺炎并不可怕，患者要认为自己是可以战胜病魔的，只要及时发现症状，并且对症治疗，缓解病情及康复的几率都非常大,dialogue_weak:前列腺炎:answer:男科5-13000.csv:304,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00768,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,并且对症,并且对症,38,42,时,其实得了前列腺炎并不可怕，患者要认为自己是可以战胜病魔的，只要及时发现症状，并且对症治疗，缓解病情及康复的几率都非常大,dialogue_weak:前列腺炎:answer:男科5-13000.csv:304,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00769,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,缓解病,缓解病,45,48,时,其实得了前列腺炎并不可怕，患者要认为自己是可以战胜病魔的，只要及时发现症状，并且对症治疗，缓解病情及康复的几率都非常大,dialogue_weak:前列腺炎:answer:男科5-13000.csv:304,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00770,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,一旦发觉自身的症,一旦发觉自身的症,19,27,时,前列腺炎对患者们带给的影响是非常大的，一旦发觉自身的症状，就要及时就诊诊病，同时多看重饮食问题，以清淡食物为基础，期望前列腺炎患者能获得专业治疗,dialogue_weak:前列腺炎:answer:男科5-13000.csv:310,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00771,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,就要及时就诊诊病,就要及时就诊诊病,29,37,时,前列腺炎对患者们带给的影响是非常大的，一旦发觉自身的症状，就要及时就诊诊病，同时多看重饮食问题，以清淡食物为基础，期望前列腺炎患者能获得专业治疗,dialogue_weak:前列腺炎:answer:男科5-13000.csv:310,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00772,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,期望前列腺炎,期望前列腺炎,57,63,时,前列腺炎对患者们带给的影响是非常大的，一旦发觉自身的症状，就要及时就诊诊病，同时多看重饮食问题，以清淡食物为基础，期望前列腺炎患者能获得专业治疗,dialogue_weak:前列腺炎:answer:男科5-13000.csv:310,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00773,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,你这个症,你这个症,3,7,时,你好，你这个症状多长时间了，你这个是有肾虚引来的精子质量下降异常引来的不育，可以服药治疗一下的，服药期间留意忌嘴辛辣食物不要喝啤酒，您可以提供微信号wjzy-bh读取找李建武医生我帮你开药对于勃起不坚严重患者来说，建议马上就诊，根据医生的意见来马上治疗，不要盲目误信广告药物来治疗，以免令得病情严重，以上意见仅供参考。,dialogue_weak:阳痿:answer:男科5-13000.csv:317,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00774,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,期望患者可以根据医生的意见对症,期望患者可以根据医生的意见对症,34,49,时,建议最好可以多留意仔细观察前列腺炎病情很严重，建议患者及时对症治疗，期望患者可以根据医生的意见对症治疗。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:318,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00775,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,以免加重病,以免加重病,17,22,当,同时看重自身的护理工作，恰当饮食，以免加重病情。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:318,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00776,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,普乐安片,普乐安片,26,30,时,建议多留意仔细观察目前的情况，可以在医生指导下使用，普乐安片实施治疗，平时饮食忌辛辣刺激性食物，多喝水，增进代谢，不要憋尿。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:320,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00777,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,只有这样才能令得患者及时对症,只有这样才能令得患者及时对症,33,47,时,除了及时治疗前列腺炎外，患者朋友理应始终保持愉快的心态去直面疾病，只有这样才能令得患者及时对症治疗，同时要多看重自身饮食护理，观注营养均衡，及时补充身体营养，认为这样一定能将前列腺炎撵走,dialogue_weak:前列腺炎:answer:男科5-13000.csv:320,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00778,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,认为这样一定能将前列腺炎,认为这样一定能将前列腺炎,79,91,时,除了及时治疗前列腺炎外，患者朋友理应始终保持愉快的心态去直面疾病，只有这样才能令得患者及时对症治疗，同时要多看重自身饮食护理，观注营养均衡，及时补充身体营养，认为这样一定能将前列腺炎撵走,dialogue_weak:前列腺炎:answer:男科5-13000.csv:320,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00779,conditional,conditional,0.8,rules,conditional,0.8,conditional,false,前列腺炎病情严重就要立即对症,前列腺炎病情严重就要立即对症,60,74,当,这个仔细检查正常没什么影响，主要就是做前列腺B超，化验一下精液常规，看一看可有橄榄，平时要留意多喝水多排尿针对患者来说，前列腺炎病情严重就要立即对症治疗，恰当用药，否则会致使前列腺炎再次病发，除此之外，患者还需要有始终保持心情愉快，以免加重病情，期望上述的问题答案可以帮助到大家，谢谢,dialogue_weak:前列腺炎:answer:男科5-13000.csv:321,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
